,skew_diff,FIPS,county,state,Population(2010),Total Areami²,Latitude,Longitude
2468,4.475,46135.0,YANKTON,SD,22438,532.218,43.0066,-97.38833
373,4.449999999999999,12019.0,CLAY,FL,190865,643.548,29.98711,-81.85814
500,4.439999999999998,13141.0,HANCOCK,GA,9429,478.681,33.26922,-83.00046
1271,4.4350000000000005,25023.0,PLYMOUTH,MA,494919,1093.252,41.98719,-70.74194
1878,4.424999999999999,36015.0,CHEMUNG,NY,88830,410.779,42.15528,-76.74717
826,4.415,18173.0,WARRICK,IN,59689,391.053,38.09776,-87.27202
1659,4.414999999999999,30037.0,GOLDEN VALLEY,MT,884,1176.341,46.38062,-109.17458
680,4.41,17085.0,JO DAVIESS,IL,22678,618.728,42.36239,-90.21147
1260,4.41,25001.0,BARNSTABLE,MA,215888,1305.537,41.79881,-70.21108
1270,4.3950000000000005,25021.0,NORFOLK,MA,670850,444.346,42.1697,-71.17987
1702,4.390000000000002,31011.0,BOONE,NE,5505,687.218,41.7054,-98.06679
3024,4.39,53057.0,SKAGIT,WA,116901,1920.134,48.49306,-121.81627
1842,4.385,35007.0,COLFAX,NM,13750,3768.222,36.61296,-104.64012
356,4.375,9009.0,NEW HAVEN,CT,862477,862.057,41.34971,-72.9002
2507,4.37,47075.0,HAYWOOD,TN,18787,534.061,35.58669,-89.28253
1082,4.369999999999999,21093.0,HARDIN,KY,105543,630.136,37.69583,-85.96318
871,4.365,19079.0,HAMILTON,IA,15673,577.510,42.39076,-93.70919
982,4.365,20103.0,LEAVENWORTH,KS,76227,468.972,39.18951,-95.03897
702,4.359999999999999,17129.0,MENARD,IL,12705,315.457,40.02256,-89.79413
1768,4.359999999999999,31143.0,POLK,NE,5406,440.642,41.18792,-97.57066
1446,4.3500000000000005,28005.0,AMITE,MS,13131,731.597,31.20393,-90.79554
2653,4.35,48177.0,GONZALES,TX,19807,1069.854,29.4687,-97.47773
721,4.34,17167.0,SANGAMON,IL,197465,877.019,39.75637,-89.66231
419,4.325,12111.0,ST. LUCIE,FL,277789,688.107,27.38077,-80.44336
2705,4.3199999999999985,48281.0,LAMPASAS,TX,19677,713.934,31.19673,-98.24088
773,4.3149999999999995,18067.0,HOWARD,IN,82752,293.922,40.48353,-86.11411
288,4.3100000000000005,8001.0,ADAMS,CO,441603,1183.896,39.87432,-104.33187
2168,4.3,39165.0,WARREN,OH,212693,407.313,39.42565,-84.1699
409,4.295,12091.0,OKALOOSA,FL,180822,1082.078,30.66585,-86.59419
1170,4.295,22029.0,CONCORDIA,LA,20822,747.302,31.4698,-91.62631
1181,4.289999999999999,22051.0,JEFFERSON,LA,432552,665.423,29.5033,-90.03623
769,4.285,18059.0,HANCOCK,IN,70002,307.025,39.8226,-85.7729
1111,4.285,21151.0,MADISON,KY,82916,443.257,37.72352,-84.277
3018,4.28,53045.0,MASON,WA,60699,1051.018,47.35412,-123.17385
1924,4.2749999999999995,36107.0,TIOGA,NY,51125,522.880,42.17805,-76.29745
2469,4.27,46137.0,ZIEBACH,SD,2801,1970.620,44.98166,-101.66922
2723,4.269999999999998,48317.0,MARTIN,TX,4799,915.690,32.30983,-101.96183
739,4.265000000000001,17203.0,WOODFORD,IL,38664,542.642,40.78959,-89.2103
895,4.265,19127.0,MARSHALL,IA,40648,573.197,42.04169,-92.98145
759,4.26,18039.0,ELKHART,IN,197559,467.970,41.60069,-85.86398
2854,4.26,50013.0,GRAND ISLE,VT,6970,194.668,44.80178,-73.30075
2266,4.25,41031.0,JEFFERSON,OR,21720,1790.913,44.64379,-121.18302
2998,4.25,53005.0,BENTON,WA,175177,1759.998,46.22807,-119.51686
407,4.245,12087.0,MONROE,FL,73090,3737.524,25.60104,-81.20677
1229,4.245,23019.0,PENOBSCOT,ME,153923,3557.081,45.3906,-68.65748
2412,4.24,46017.0,BUFFALO,SD,1912,487.740,44.0443,-99.20399
339,4.2250000000000005,8101.0,PUEBLO,CO,159063,2397.795,38.17065,-104.48989
240,4.219999999999999,6021.0,GLENN,CA,28122,1326.978,39.60254,-122.4017
1173,4.215,22035.0,EAST CARROLL,LA,7759,442.432,32.73017,-91.23414
420,4.195,12113.0,SANTA ROSA,FL,151372,1173.778,30.70363,-87.01425
276,4.1899999999999995,6093.0,SISKIYOU,CA,44900,6347.343,41.58798,-122.53328
1438,4.1850000000000005,27163.0,WASHINGTON,MN,238136,422.745,45.03792,-92.89011
910,4.165,19157.0,POWESHIEK,IA,18914,586.067,41.68452,-92.52288
1669,4.164999999999999,30057.0,MADISON,MT,7691,3602.793,45.31928,-111.91732
2749,4.155000000000001,48369.0,PARMER,TX,10269,885.158,34.53216,-102.78485
287,4.1499999999999995,6115.0,YUBA,CA,72155,643.808,39.27002,-121.34428
785,4.145,18091.0,LAPORTE,IN,111467,613.259,41.54901,-86.74472
959,4.120000000000001,20057.0,FORD,KS,33848,1099.081,37.68836,-99.88473
1780,4.119999999999999,31167.0,STANTON,NE,6129,431.003,41.90479,-97.17472
2926,4.115,51135.0,NOTTOWAY,VA,15853,316.049,37.14369,-78.05216
1451,4.114999999999999,28015.0,CARROLL,MS,10597,634.585,33.44079,-89.91888
603,4.114999999999998,16019.0,BONNEVILLE,ID,104234,1900.636,43.39517,-111.62187
2286,4.105,41071.0,YAMHILL,OR,99193,718.343,45.24813,-123.31611
1456,4.1049999999999995,28025.0,CLAY,MS,20634,416.006,33.66173,-88.78332
1861,4.1,35043.0,SANDOVAL,NM,131561,3715.943,35.68507,-106.88261
1709,4.099999999999999,31025.0,CASS,NE,25241,565.891,40.90987,-96.1406
1400,4.095000000000001,27087.0,MAHNOMEN,MN,5413,582.912,47.32584,-95.8107
1267,4.095000000000001,25015.0,HAMPSHIRE,MA,158080,545.209,42.33945,-72.66369
676,4.095,17077.0,JACKSON,IL,60218,602.379,37.78609,-89.38121
106,4.085,1107.0,PICKENS,AL,19746,890.125,33.2968,-88.09687
107,4.085,1107.0,PICKENS,AL,19746,890.125,33.2968,-88.09687
2901,4.08,51081.0,GREENSVILLE,VA,12243,296.807,36.68022,-77.56026
0,4.08,1001.0,AUTAUGA,AL,54571,604.388,32.53638,-86.64449
1,4.08,1001.0,AUTAUGA,AL,54571,604.388,32.53638,-86.64449
2069,4.074999999999999,38073.0,RANSOM,ND,5457,863.740,46.44927,-97.64755
1216,4.07,22121.0,WEST BATON ROUGE,LA,23788,203.823,30.46405,-91.3098
1900,4.0600000000000005,36059.0,NASSAU,NY,1339532,453.234,40.72968,-73.58938
1008,4.059999999999999,20155.0,RENO,KS,64511,1272.110,37.94818,-98.07834
2356,4.055000000000001,44005.0,NEWPORT,RI,82888,313.594,41.50273,-71.28406
780,4.055,18081.0,JOHNSON,IN,139654,321.790,39.49598,-86.0946
1849,4.045000000000001,35021.0,HARDING,NM,695,2125.888,35.86315,-103.82993
1920,4.045,36099.0,SENECA,NY,35251,390.439,42.78229,-76.82708
1195,4.04,22079.0,RAPIDES,LA,131613,1361.657,31.1932,-92.53595
1843,4.034999999999998,35009.0,CURRY,NM,48376,1407.953,34.57298,-103.34605
1720,4.024999999999999,31047.0,DAWSON,NE,24326,1019.433,40.86737,-99.81515
1777,4.024999999999999,31161.0,SHERIDAN,NE,5469,2469.797,42.50707,-102.38969
1840,4.019999999999999,35005.0,CHAVES,NM,65645,6075.123,33.3616,-104.46983
2270,4.015,41039.0,LANE,OR,351715,4721.865,43.92827,-122.89767
2338,4.014999999999999,42103.0,PIKE,PA,57369,566.850,41.32594,-75.03151
938,3.9800000000000004,20015.0,BUTLER,KS,65880,1446.527,37.77368,-96.83876
50,3.9450000000000003,1051.0,ELMORE,AL,79303,657.042,32.59722,-86.14273
51,3.9450000000000003,1051.0,ELMORE,AL,79303,657.042,32.59722,-86.14273
3004,3.9400000000000013,53017.0,DOUGLAS,WA,38431,1848.655,47.73586,-119.69588
52,3.9399999999999977,1053.0,ESCAMBIA,AL,38319,953.139,31.12174,-87.16842
53,3.9399999999999977,1053.0,ESCAMBIA,AL,38319,953.139,31.12174,-87.16842
1564,3.919999999999999,29077.0,GREENE,MO,275174,677.880,37.25819,-93.34064
144,3.91,4009.0,GRAHAM,AZ,37220,4641.066,32.93182,-109.87831
88,3.9049999999999994,1089.0,MADISON,AL,334811,812.702,34.76423,-86.55108
89,3.9049999999999994,1089.0,MADISON,AL,334811,812.702,34.76423,-86.55108
1676,3.8900000000000023,30071.0,PHILLIPS,MT,4253,5211.880,48.25015,-107.92883
332,3.889999999999999,8087.0,MORGAN,CO,28159,1293.743,40.26235,-103.80709
821,3.8749999999999996,18163.0,VANDERBURGH,IN,179703,236.330,38.02007,-87.58616
1163,3.870000000000001,22015.0,BOSSIER,LA,116979,867.220,32.6962,-93.61797
261,3.8500000000000005,6063.0,PLUMAS,CA,20007,2613.428,39.99517,-120.82951
624,3.8400000000000016,16061.0,LEWIS,ID,3821,479.739,46.23632,-116.42376
341,3.835,8105.0,RIO GRANDE,CO,11982,912.338,37.48576,-106.45321
793,3.825000000000001,18107.0,MONTGOMERY,IN,38124,505.445,40.04029,-86.89271
3119,3.8200000000000003,55059.0,KENOSHA,WI,166426,754.015,42.5797,-87.42489
2628,3.8149999999999986,48127.0,DIMMIT,TX,9996,1334.512,28.42358,-99.76587
1641,3.8100000000000005,30001.0,BEAVERHEAD,MT,9246,5571.892,45.13386,-112.89286
1522,3.799999999999999,28157.0,WILKINSON,MS,9878,687.766,31.16024,-91.32556
2265,3.795,41029.0,JACKSON,OR,203206,2801.649,42.41178,-122.67579
2281,3.785,41061.0,UNION,OR,25748,2038.535,45.30404,-117.99913
742,3.7750000000000004,18005.0,BARTHOLOMEW,IN,76794,409.525,39.20584,-85.89799
3001,3.7699999999999996,53011.0,CLARK,WA,425363,656.233,45.77167,-122.4859
2599,3.764999999999999,48069.0,CASTRO,TX,8062,899.293,34.53362,-102.25878
1841,3.7600000000000002,35006.0,CIBOLA,NM,27213,4541.731,34.93205,-108.00025
2090,3.755000000000001,39009.0,ATHENS,OH,64757,508.441,39.33384,-82.046
1440,3.755000000000001,27167.0,WILKIN,MN,6576,751.170,46.36233,-96.47665
145,3.725,4011.0,GREENLEE,AZ,8437,1848.433,33.23887,-109.24232
1661,3.7200000000000006,30041.0,HILL,MT,16096,2916.024,48.62833,-110.10637
971,3.715,20081.0,HASKELL,KS,4256,577.873,37.55855,-100.87686
2610,3.695000000000002,48091.0,COMAL,TX,108472,574.878,29.80301,-98.2552
2296,3.6899999999999995,42019.0,BUTLER,PA,183862,794.751,40.91383,-79.91896
2700,3.6899999999999995,48271.0,KINNEY,TX,3598,1365.123,29.34708,-100.4177
1760,3.6850000000000005,31127.0,NEMAHA,NE,7248,409.604,40.38744,-95.85095
2633,3.6799999999999997,48137.0,EDWARDS,TX,2002,2119.866,29.98587,-100.30737
1015,3.6750000000000016,20169.0,SALINE,KS,55606,721.310,38.78632,-97.65015
2742,3.6650000000000005,48355.0,NUECES,TX,340223,1165.598,27.7394,-97.52164
1655,3.665,30029.0,FLATHEAD,MT,90928,5256.439,48.31469,-114.05431
308,3.66,8039.0,ELBERT,CO,23086,1851.018,39.31081,-104.11792
2618,3.66,48107.0,CROSBY,TX,6059,901.694,33.60914,-101.29871
1885,3.6400000000000006,36029.0,ERIE,NY,919040,1226.854,42.75275,-78.77819
363,3.6400000000000006,11001.0,DISTRICT OF COLUMBIA,DC,601723,68.340,38.90414,-77.01709
927,3.6350000000000002,19191.0,WINNESHIEK,IA,21056,690.138,43.29298,-91.85078
1426,3.6349999999999993,27139.0,SCOTT,MN,129928,368.383,44.65193,-93.53455
1480,3.630000000000001,28073.0,LAMAR,MS,55658,500.433,31.19713,-89.51495
2734,3.630000000000001,48339.0,MONTGOMERY,TX,455746,1076.879,30.30236,-95.50352
1905,3.63,36069.0,ONTARIO,NY,107931,662.526,42.85669,-77.30327
1358,3.62,27003.0,ANOKA,MN,330844,446.111,45.27411,-93.24272
1551,3.610000000000001,29051.0,COLE,MO,75990,401.925,38.50684,-92.2714
1890,3.6100000000000003,36039.0,GREENE,NY,49221,658.049,42.28695,-74.14949
1549,3.61,29047.0,CLAY,MO,221939,408.671,39.31555,-94.4215
366,3.5999999999999996,12005.0,BAY,FL,168852,1033.153,30.23756,-85.63134
330,3.5950000000000015,8083.0,MONTEZUMA,CO,25535,2040.151,37.33802,-108.59578
357,3.595,9011.0,NEW LONDON,CT,274055,771.699,41.47863,-72.10345
1886,3.59,36031.0,ESSEX,NY,39370,1916.228,44.10897,-73.77757
1779,3.580000000000002,31165.0,SIOUX,NE,1311,2067.463,42.4838,-103.7426
1489,3.58,28091.0,MARION,MS,27088,548.621,31.23012,-89.82173
1370,3.5799999999999996,27027.0,CLAY,MN,58999,1052.648,46.89837,-96.4949
1881,3.575,36021.0,COLUMBIA,NY,63096,648.265,42.24772,-73.6268
1019,3.57,20177.0,SHAWNEE,KS,177934,555.726,39.0418,-95.75566
1207,3.5699999999999985,22103.0,ST. TAMMANY,LA,233740,1124.189,30.41002,-89.95196
986,3.5650000000000004,20111.0,LYON,KS,33690,855.417,38.45549,-96.16158
944,3.540000000000001,20027.0,CLAY,KS,8535,655.600,39.34496,-97.16885
2812,3.535,48495.0,WINKLER,TX,7110,841.267,31.83141,-103.05598
69,3.5199999999999996,1069.0,HOUSTON,AL,101547,581.654,31.15819,-85.29639
68,3.5199999999999996,1069.0,HOUSTON,AL,101547,581.654,31.15819,-85.29639
338,3.519999999999998,8099.0,PROWERS,CO,12551,1644.323,37.95818,-102.39216
1201,3.515,22091.0,ST. HELENA,LA,11203,409.488,30.82142,-90.70935
2277,3.51,41053.0,POLK,OR,75403,743.914,44.90439,-123.39732
608,3.509999999999998,16029.0,CARIBOU,ID,6963,1798.575,42.78627,-111.54417
1822,3.5000000000000004,34011.0,CUMBERLAND,NJ,156898,677.621,39.32838,-75.12164
1608,3.495,29165.0,PLATTE,MO,89322,426.805,39.37869,-94.76147
1059,3.495,21047.0,CHRISTIAN,KY,73955,724.042,36.89338,-87.49355
2619,3.4850000000000003,48109.0,CULBERSON,TX,2398,3813.013,31.4459,-104.52694
1140,3.4749999999999996,21209.0,SCOTT,KY,47173,285.433,38.28988,-84.57937
1017,3.465,20173.0,SEDGWICK,KS,498365,1009.121,37.6838,-97.45945
1500,3.44,28113.0,PIKE,MS,40404,410.694,31.17751,-90.39772
3000,3.435,53009.0,CLALLAM,WA,71404,2670.638,48.113,-123.93061
2445,3.42,46083.0,LINCOLN,SD,44828,577.749,43.27942,-96.72228
355,3.4100000000000006,9007.0,MIDDLESEX,CT,165676,439.063,41.43452,-72.52422
2274,3.4050000000000002,41047.0,MARION,OR,315335,1192.505,44.90089,-122.57626
718,3.3999999999999995,17161.0,ROCK ISLAND,IL,147546,451.288,41.4684,-90.5722
2760,3.3949999999999996,48391.0,REFUGIO,TX,7383,818.243,28.31249,-97.16047
1094,3.3900000000000006,21117.0,KENTON,KY,159720,164.347,38.93047,-84.53349
3143,3.39,55105.0,ROCK,WI,160331,726.106,42.66993,-89.07511
761,3.39,18043.0,FLOYD,IN,74578,148.958,38.31793,-85.91147
1092,3.389999999999999,21113.0,JESSAMINE,KY,48586,174.501,37.87329,-84.58396
1640,3.380000000000001,29510.0,ST. LOUIS CITY,MO,319294,66.034,38.63569,-90.24458
3093,3.38,55007.0,BAYFIELD,WI,15014,2041.674,46.63419,-91.17728
1005,3.375,20149.0,POTTAWATOMIE,KS,21604,861.911,39.38218,-96.33711
1320,3.37,26093.0,LIVINGSTON,MI,180967,585.404,42.60253,-83.91171
374,3.37,12021.0,COLLIER,FL,321520,2305.015,26.11871,-81.40088
2034,3.3599999999999994,38003.0,BARNES,ND,11066,1513.405,46.94255,-98.07019
2586,3.3500000000000005,48043.0,BREWSTER,TX,9232,6192.252,29.80899,-103.25245
601,3.3499999999999996,16015.0,BOISE,ID,7028,1906.686,43.98727,-115.71511
1227,3.3449999999999998,23015.0,LINCOLN,ME,34457,699.603,43.99426,-69.51402
108,3.3449999999999998,1109.0,PIKE,AL,32899,673.006,31.79872,-85.94199
109,3.3449999999999998,1109.0,PIKE,AL,32899,673.006,31.79872,-85.94199
1617,3.34,29183.0,ST. CHARLES,MO,360485,592.607,38.7811,-90.67491
1819,3.3299999999999996,34005.0,BURLINGTON,NJ,448734,819.838,39.87578,-74.663
1273,3.315,25027.0,WORCESTER,MA,798552,1579.194,42.31169,-71.94028
1657,3.3149999999999977,30033.0,GARFIELD,MT,1206,4847.474,47.28117,-106.98221
2451,3.3099999999999996,46095.0,MELLETTE,SD,2048,1310.866,43.58493,-100.76059
17,3.3049999999999997,1017.0,CHAMBERS,AL,34215,603.113,32.91794,-85.39181
16,3.3049999999999997,1017.0,CHAMBERS,AL,34215,603.113,32.91794,-85.39181
595,3.3049999999999997,16003.0,ADAMS,ID,3976,1369.771,44.88458,-116.43187
618,3.3000000000000007,16049.0,IDAHO,ID,16267,8503.350,45.84923,-115.46737
1025,3.299999999999997,20189.0,STEVENS,KS,5724,727.473,37.20235,-101.31579
2040,3.2950000000000017,38015.0,BURLEIGH,ND,81308,1668.297,46.97184,-100.462
1874,3.295,36007.0,BROOME,NY,200600,715.515,42.16197,-75.83029
3173,3.289999999999999,56023.0,LINCOLN,WY,18106,4095.405,42.22878,-110.67984
1817,3.2849999999999997,34001.0,ATLANTIC,NJ,274549,671.826,39.46935,-74.63375
1679,3.26,30077.0,POWELL,MT,7027,2332.646,46.84422,-112.9311
1910,3.25,36079.0,PUTNAM,NY,99710,246.251,41.4279,-73.74388
1648,3.244999999999999,30015.0,CHOUTEAU,MT,5813,3996.725,47.88683,-110.43618
1917,3.24,36093.0,SCHENECTADY,NY,154727,209.386,42.81754,-74.04358
1642,3.2249999999999996,30003.0,BIG HORN,MT,12865,5014.611,45.40786,-107.51816
1164,3.2199999999999998,22017.0,CADDO,LA,254969,936.824,32.57719,-93.88242
1884,3.2150000000000003,36027.0,DUTCHESS,NY,297488,825.348,41.755,-73.73995
1733,3.210000000000001,31073.0,GOSPER,NE,2044,462.723,40.50983,-99.82407
1789,3.1950000000000003,31185.0,YORK,NE,13665,575.829,40.87305,-97.59674
774,3.1900000000000013,18069.0,HUNTINGTON,IN,37124,387.722,40.82639,-85.47859
2996,3.1899999999999995,53001.0,ADAMS,WA,18728,1929.852,47.00484,-118.5333
1790,3.1899999999999995,32001.0,CHURCHILL,NV,24877,5024.058,39.5257,-118.27041
1810,3.1850000000000005,33007.0,COOS,NH,33055,1829.734,44.65241,-71.28938
1862,3.1850000000000005,35045.0,SAN JUAN,NM,130044,5538.424,36.51162,-108.32457
125,3.1849999999999996,1125.0,TUSCALOOSA,AL,194656,1351.252,33.2902,-87.52286
124,3.1849999999999996,1125.0,TUSCALOOSA,AL,194656,1351.252,33.2902,-87.52286
1266,3.1849999999999996,25013.0,HAMPDEN,MA,463490,634.251,42.13619,-72.63564
1848,3.18,35019.0,GUADALUPE,NM,4687,3031.597,34.86978,-104.78496
784,3.18,18089.0,LAKE,IN,496005,626.560,41.47223,-87.37433
1737,3.1750000000000007,31081.0,HAMILTON,NE,9124,547.021,40.87714,-98.02194
1926,3.16,36111.0,ULSTER,NY,182493,1160.760,41.94723,-74.26544
368,3.1550000000000007,12009.0,BREVARD,FL,543376,1556.995,28.29827,-80.70038
2785,3.1549999999999994,48441.0,TAYLOR,TX,131506,919.305,32.29568,-99.89322
1644,3.1500000000000004,30007.0,BROADWATER,MT,5612,1238.757,46.33447,-111.4961
2378,3.1399999999999997,45039.0,FAIRFIELD,SC,23956,709.881,34.39566,-81.127
1857,3.130000000000001,35035.0,OTERO,NM,63797,6627.502,32.58877,-105.78107
1747,3.130000000000001,31101.0,KEITH,NE,8368,1109.736,41.1944,-101.64447
1818,3.1300000000000003,34003.0,BERGEN,NJ,905116,246.671,40.95909,-74.07452
1909,3.125,36077.0,OTSEGO,NY,62259,1015.752,42.62977,-75.02884
2333,3.1100000000000003,42093.0,MONTOUR,PA,18267,132.330,41.02926,-76.66525
1914,3.1099999999999994,36087.0,ROCKLAND,NY,311687,199.342,41.15478,-74.02477
1808,3.1050000000000004,33003.0,CARROLL,NH,47818,992.434,43.86756,-71.20166
1190,3.1050000000000004,22069.0,NATCHITOCHES,LA,39566,1298.993,31.73498,-93.0861
1812,3.0999999999999996,33011.0,HILLSBOROUGH,NH,400721,892.215,42.91164,-71.7231
2769,3.09,48409.0,SAN PATRICIO,TX,64804,707.945,28.01178,-97.51716
1484,3.089999999999998,28081.0,LEE,MS,82910,453.175,34.28896,-88.68088
2424,3.08,46041.0,DEWEY,SD,5301,2445.283,45.15,-100.85221
1866,3.08,35053.0,SOCORRO,NM,17866,6648.749,33.99161,-106.939
2436,3.0700000000000003,46065.0,HUGHES,SD,17022,800.733,44.39225,-99.98584
2087,3.0549999999999997,39003.0,ALLEN,OH,106331,406.849,40.77152,-84.10654
2358,3.04,44009.0,WASHINGTON,RI,126979,562.764,41.40116,-71.61761
1775,3.035,31157.0,SCOTTS BLUFF,NE,36970,745.362,41.85158,-103.70586
1860,3.035,35041.0,ROOSEVELT,NM,19846,2454.653,34.02145,-103.48272
1746,3.0299999999999994,31099.0,KEARNEY,NE,6489,516.349,40.50626,-98.94846
1666,3.0200000000000014,30051.0,LIBERTY,MT,2339,1447.176,48.55965,-111.03692
757,3.0150000000000006,18035.0,DELAWARE,IN,117671,395.909,40.22716,-85.39885
1264,3.0150000000000006,25009.0,ESSEX,MA,743159,828.474,42.64271,-70.8651
418,3.0100000000000007,12109.0,ST. JOHNS,FL,190039,821.525,29.89059,-81.38391
1921,3.005000000000001,36101.0,STEUBEN,NY,98990,1404.083,42.26672,-77.38552
1292,3.005,26037.0,CLINTON,MI,75382,574.557,42.95045,-84.59169
2341,3.0,42109.0,SNYDER,PA,39702,331.521,40.75534,-77.07295
1643,2.995,30005.0,BLAINE,MT,6491,4238.776,48.42828,-108.96764
2694,2.9899999999999984,48259.0,KENDALL,TX,33410,663.031,29.94452,-98.71109
1916,2.9850000000000003,36091.0,SARATOGA,NY,219607,843.808,43.10613,-73.85538
408,2.9800000000000004,12089.0,NASSAU,FL,73314,725.921,30.60592,-81.76492
758,2.9700000000000006,18037.0,DUBOIS,IN,41889,435.333,38.37334,-86.87338
1731,2.9599999999999973,31069.0,GARDEN,NE,2057,1730.876,41.65938,-102.32822
2130,2.9499999999999993,39089.0,LICKING,OH,166492,687.491,40.0936,-82.48125
1043,2.9499999999999993,21015.0,BOONE,KY,118811,256.464,38.97459,-84.73144
2455,2.9449999999999985,46103.0,PENNINGTON,SD,100948,2784.262,44.00234,-102.8238
2354,2.9400000000000004,44001.0,BRISTOL,RI,49875,44.750,41.70527,-71.28505
353,2.9400000000000004,9003.0,HARTFORD,CT,894014,750.624,41.80605,-72.73291
1912,2.94,36083.0,RENSSELAER,NY,159429,665.393,42.71042,-73.51384
289,2.94,8003.0,ALAMOSA,CO,15445,723.341,37.56844,-105.78804
1231,2.94,23023.0,SAGADAHOC,ME,35293,370.040,43.91669,-69.84399
1785,2.9300000000000015,31177.0,WASHINGTON,NE,20234,393.197,41.53397,-96.22457
1927,2.93,36113.0,WARREN,NY,65707,931.604,43.5551,-73.83813
299,2.9299999999999997,8021.0,CONEJOS,CO,8256,1290.957,37.2134,-106.17644
2346,2.9299999999999997,42119.0,UNION,PA,44947,317.777,40.96217,-77.05547
1032,2.9250000000000007,20203.0,WICHITA,KS,2234,718.592,38.48192,-101.34743
1869,2.9200000000000017,35059.0,UNION,NM,4549,3830.875,36.48808,-103.47572
1155,2.92,21239.0,WOODFORD,KY,24939,192.036,38.04278,-84.74814
1505,2.915,28123.0,SCOTT,MS,28264,610.390,32.42712,-89.5332
403,2.9149999999999996,12081.0,MANATEE,FL,322833,892.679,27.48138,-82.36578
3029,2.9099999999999997,53067.0,THURSTON,WA,252264,773.502,46.93259,-122.82944
2272,2.8999999999999995,41043.0,LINN,OR,116672,2308.961,44.49482,-122.54375
1762,2.8850000000000007,31131.0,OTOE,NE,15740,619.019,40.63799,-96.13102
630,2.885,16073.0,OWYHEE,ID,11526,7696.982,42.59306,-116.14265
607,2.880000000000001,16027.0,CANYON,ID,188923,603.548,43.62305,-116.70852
1906,2.88,36071.0,ORANGE,NY,372813,838.645,41.40241,-74.30625
3153,2.875,55125.0,VILAS,WI,21430,1017.844,46.04984,-89.50125
2260,2.8649999999999984,41019.0,DOUGLAS,OR,107667,5133.767,43.2859,-123.15438
118,2.860000000000001,1119.0,SUMTER,AL,13763,913.322,32.59748,-88.20005
119,2.860000000000001,1119.0,SUMTER,AL,13763,913.322,32.59748,-88.20005
1647,2.8450000000000006,30013.0,CASCADE,MT,81327,2711.484,47.31644,-111.35057
1493,2.844999999999999,28099.0,NESHOBA,MS,29676,571.614,32.75251,-89.11927
1444,2.84,28001.0,ADAMS,MS,32297,487.548,31.48621,-91.35178
2075,2.835000000000001,38085.0,SIOUX,ND,4153,1128.245,46.10928,-101.04752
3172,2.829999999999999,56021.0,LARAMIE,WY,91738,2687.561,41.29283,-104.66039
1483,2.82,28079.0,LEAKE,MS,23805,585.477,32.75326,-89.52256
1828,2.8099999999999996,34023.0,MIDDLESEX,NJ,809858,322.827,40.43959,-74.40758
3097,2.8050000000000006,55015.0,CALUMET,WI,48971,397.077,44.07841,-88.21213
1141,2.7799999999999994,21211.0,SHELBY,KY,42074,385.671,38.23942,-85.22836
327,2.7799999999999994,8077.0,MESA,CO,146723,3341.123,39.01949,-108.46183
2790,2.7650000000000006,48451.0,TOM GREEN,TX,110224,1540.545,31.40158,-100.46135
2081,2.755,38097.0,TRAILL,ND,8121,862.514,47.44621,-97.16475
592,2.754999999999999,15007.0,KAUAI,HI,67091,1266.359,22.01203,-159.70596
620,2.75,16053.0,JEROME,ID,22374,602.152,42.69117,-114.263
1149,2.745,21227.0,WARREN,KY,113792,547.564,36.99563,-86.42357
149,2.745,4017.0,NAVAJO,AZ,107449,9959.719,35.39093,-110.3209
1492,2.745,28097.0,MONTGOMERY,MS,10925,407.889,33.50071,-89.63962
300,2.7449999999999983,8023.0,COSTILLA,CO,3524,1230.361,37.27754,-105.42894
2687,2.7300000000000004,48245.0,JEFFERSON,TX,252273,1112.649,29.854,-94.14933
2453,2.73,46099.0,MINNEHAHA,SD,169468,813.863,43.66747,-96.79572
3149,2.73,55117.0,SHEBOYGAN,WI,115507,1271.222,43.746,-87.73054
140,2.7249999999999988,4001.0,APACHE,AZ,71518,11218.438,35.38584,-109.49374
2752,2.7200000000000006,48375.0,POTTER,TX,121073,921.990,35.39867,-101.8938
1736,2.715,31079.0,HALL,NE,58607,552.145,40.86602,-98.498
2679,2.714999999999999,48229.0,HUDSPETH,TX,3476,4571.829,31.45086,-105.37754
1723,2.705,31053.0,DODGE,NE,36691,543.000,41.577,-96.64585
613,2.700000000000001,16039.0,ELMORE,ID,27038,3100.755,43.39482,-115.47075
2701,2.7,48273.0,KLEBERG,TX,32061,1090.205,27.43873,-97.66062
1706,2.6800000000000015,31019.0,BUFFALO,NE,46102,975.399,40.85522,-99.07498
2314,2.6799999999999997,42055.0,FRANKLIN,PA,149618,772.821,39.92668,-77.72448
2729,2.679999999999998,48329.0,MIDLAND,TX,136872,902.050,31.87089,-102.02432
2704,2.679999999999998,48279.0,LAMB,TX,13977,1017.715,34.06886,-102.34801
1297,2.665000000000001,26047.0,EMMET,MI,32694,881.997,45.59009,-84.98682
3,2.66,1003.0,BALDWIN,AL,182265,2027.311,30.65921,-87.74606
2,2.66,1003.0,BALDWIN,AL,182265,2027.311,30.65921,-87.74606
1713,2.6599999999999984,31033.0,CHEYENNE,NE,9998,1196.400,41.21423,-103.01192
2280,2.6550000000000002,41059.0,UMATILLA,OR,75889,3231.406,45.5912,-118.73388
2719,2.6549999999999985,48309.0,MCLENNAN,TX,234906,1060.231,31.54949,-97.20147
